earnings,lnearnings,dearnings,gender,age,lnage,agesq,education,educsquared,agebyeduc,genderbyage,genderbyeduc,hours,lnhours,genderbyhours,dself,dprivate,dgovt,state,statefip,stateunemp,stateincomepc,year,pernum,perwt,relate,region,metro,marst,race,raced,hispan,racesing,hcovany,attainededuc,detailededuc,empstat,classwkr,classwkrd,wkswork2,workedyr,inctot,incwage,incbus00,incearn
40000.0,10.596635,0.0,1,25,3.218876,625.0,12.0,144.0,300.0,25.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,California,California,12.2,43104,2010,4,316.0,Sibling,Pacific Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,GED or alternative credential,Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,40000,40000,0,40000
75000.0,11.225244,0.0,0,41,3.713572,1681.0,16.0,256.0,656.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,62.0,Head/Householder,Pacific Division,"In metro area, central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,77000,75000,0,75000
52000.0,10.858999,0.0,0,32,3.465736,1024.0,12.0,144.0,384.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,50.0,Spouse,Pacific Division,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,GED or alternative credential,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,52000,52000,0,52000
48500.0,10.789319,0.0,1,62,4.1271343,3844.0,0.0,0.0,0.0,62.0,0.0,40,3.6888795,40.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,71.0,Spouse,Pacific Division,"In metro area, central city","Married, spouse present",Chinese,Chinese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,N/A or no schooling,No schooling completed,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,48500,48500,0,48500
6700.0,8.809863,0.0,1,56,4.0253515,3136.0,13.0,169.0,728.0,56.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,88.0,Head/Householder,Pacific Division,Central city status unknown,Divorced,White,White,Not Hispanic,White,No health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,6700,6700,0,6700
31200.0,10.348173,0.0,0,52,3.9512436,2704.0,12.0,144.0,624.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,179.0,Spouse,Pacific Division,"In metro, area, outside central city","Married, spouse present",White,White,Other,White,No health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,31200,31200,0,31200
55000.0,10.915089,0.0,0,36,3.583519,1296.0,16.0,256.0,576.0,0.0,0.0,80,4.3820267,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,96.0,Head/Householder,Pacific Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,55000,55000,0,55000
48000.0,10.778956,0.0,1,64,4.158883,4096.0,12.0,144.0,768.0,64.0,12.0,40,3.6888795,40.0,1.0,0.0,0.0,California,California,12.2,43104,2010,2,69.0,Spouse,Pacific Division,"In metro, area, outside central city","Married, spouse present",Other Asian or Pacific Islander,Korean,Not Hispanic,Asian and/or Pacific Islander,No health insurance coverage,Grade 12,Regular high school diploma,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,48000,0,48000,48000
110000.0,11.608235,1.0,1,42,3.7376697,1764.0,16.0,256.0,672.0,42.0,16.0,40,3.6888795,40.0,0.0,0.0,1.0,California,California,12.2,43104,2010,1,107.0,Head/Householder,Pacific Division,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Local govt employee,50-52 weeks,Yes,110000,110000,0,110000
48000.0,10.778956,0.0,1,54,3.988984,2916.0,18.0,324.0,972.0,54.0,18.0,40,3.6888795,40.0,0.0,0.0,1.0,California,California,12.2,43104,2010,2,70.0,Spouse,Pacific Division,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Master's degree,Employed,Works for wages,Local govt employee,50-52 weeks,Yes,48000,48000,0,48000
45000.0,10.714417,0.0,0,53,3.9702919,2809.0,13.0,169.0,689.0,0.0,0.0,44,3.7841897,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,246.0,Head/Householder,Pacific Division,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,45000,45000,0,45000
50000.0,10.819778,0.0,1,51,3.9318256,2601.0,16.0,256.0,816.0,51.0,16.0,50,3.912023,50.0,0.0,0.0,1.0,California,California,12.2,43104,2010,2,205.0,Spouse,Pacific Division,"In metro, area, outside central city","Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Local govt employee,50-52 weeks,Yes,50000,50000,0,50000
60000.0,11.0021,0.0,1,48,3.871201,2304.0,13.0,169.0,624.0,48.0,13.0,40,3.6888795,40.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,78.0,Head/Householder,Pacific Division,"In metro, area, outside central city","Married, spouse present",Other Asian or Pacific Islander,Filipino,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,60000,60000,0,60000
80000.0,11.289782,0.0,0,45,3.8066626,2025.0,13.0,169.0,585.0,0.0,0.0,50,3.912023,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,272.0,Spouse,Pacific Division,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,No health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,80000,80000,0,80000
20000.0,9.903487,0.0,1,26,3.2580965,676.0,12.0,144.0,312.0,26.0,12.0,50,3.912023,50.0,1.0,0.0,0.0,California,California,12.2,43104,2010,1,48.0,Head/Householder,Pacific Division,Central city status unknown,Never married/single,Other Asian or Pacific Islander,Vietnamese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Self-employed,"Self-employed, incorporated",50-52 weeks,Yes,20000,20000,0,20000
26200.0,10.173514,0.0,1,30,3.4011974,900.0,16.0,256.0,480.0,30.0,16.0,36,3.583519,36.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,333.0,Head/Householder,Pacific Division,Central city status unknown,"Married, spouse present",White,White,Not Hispanic,White,No health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,26800,26200,0,26200
130000.0,11.77529,1.0,0,51,3.9318256,2601.0,12.0,144.0,612.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,66.0,Spouse,Pacific Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,Grade 12,"Some college, but less than 1 year",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,130000,130000,0,130000
26600.0,10.188666,0.0,0,52,3.9512436,2704.0,14.0,196.0,728.0,0.0,0.0,55,4.0073333,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,183.0,Head/Householder,Pacific Division,Central city status unknown,"Married, spouse present",White,White,Mexican,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,Wage/salary at non-profit,50-52 weeks,Yes,26600,26600,0,26600
63000.0,11.05089,0.0,0,37,3.6109178,1369.0,16.0,256.0,592.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,93.0,Head/Householder,Pacific Division,Central city status unknown,Never married/single,Chinese,Chinese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,63000,63000,0,63000
20000.0,9.903487,0.0,0,43,3.7612002,1849.0,12.0,144.0,516.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,142.0,Other relatives,Pacific Division,"In metro, area, outside central city",Divorced,White,White,Mexican,White,With health insurance coverage,Grade 12,Regular high school diploma,Unemployed,Works for wages,"Wage/salary, private",48-49 weeks,Yes,26300,20000,0,20000
20000.0,9.903487,0.0,0,30,3.4011974,900.0,12.0,144.0,360.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,3,97.0,Sibling-in-Law,Pacific Division,Central city status unknown,"Married, spouse present","Other race, nec","Other race, n.e.c.",Mexican,White,No health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,20000,20000,0,20000
75000.0,11.225244,0.0,0,60,4.0943446,3600.0,13.0,169.0,780.0,0.0,0.0,44,3.7841897,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,125.0,Head/Householder,Pacific Division,"In metro, area, outside central city",Divorced,White,White,Not Hispanic,White,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,75000,75000,0,75000
60000.0,11.0021,0.0,1,44,3.7841897,1936.0,12.0,144.0,528.0,44.0,12.0,40,3.6888795,40.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,237.0,"Partner, friend, visitor",Pacific Division,Central city status unknown,Divorced,"Other race, nec","Other race, n.e.c.",Not Hispanic,"Other race, non-Hispanic",With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,60000,60000,0,60000
80000.0,11.289782,0.0,1,30,3.4011974,900.0,16.0,256.0,480.0,30.0,16.0,60,4.0943446,60.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,91.0,Head/Householder,Pacific Division,"In metro, area, outside central city",Never married/single,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,80000,80000,0,80000
180000.0,12.100712,1.0,1,51,3.9318256,2601.0,16.0,256.0,816.0,51.0,16.0,40,3.6888795,40.0,0.0,0.0,1.0,California,California,12.2,43104,2010,1,135.0,Head/Householder,Pacific Division,"In metro, area, outside central city","Married, spouse present",Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Local govt employee,50-52 weeks,Yes,180000,180000,0,180000
80000.0,11.289782,0.0,0,41,3.713572,1681.0,16.0,256.0,656.0,0.0,0.0,60,4.0943446,0.0,0.0,0.0,1.0,California,California,12.2,43104,2010,1,215.0,Head/Householder,Pacific Division,"In metro, area, outside central city",Divorced,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Federal govt employee,50-52 weeks,Yes,80000,80000,0,80000
105000.0,11.561716,1.0,0,46,3.8286414,2116.0,20.0,400.0,920.0,0.0,0.0,50,3.912023,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,61.0,"Partner, friend, visitor",Pacific Division,Central city status unknown,Never married/single,White,White,Not Hispanic,White,With health insurance coverage,5+ years of college,Doctoral degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,110000,105000,0,105000
65000.0,11.082143,0.0,0,38,3.637586,1444.0,12.0,144.0,456.0,0.0,0.0,55,4.0073333,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,66.0,Head/Householder,Pacific Division,"In metro area, central city","Married, spouse present","Other race, nec","Other race, n.e.c.",Other,White,With health insurance coverage,Grade 12,"Some college, but less than 1 year",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,65000,65000,0,65000
117000.0,11.6699295,1.0,1,46,3.8286414,2116.0,13.0,169.0,598.0,46.0,13.0,45,3.8066626,45.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,98.0,Spouse,Pacific Division,Central city status unknown,"Married, spouse present",Japanese,Japanese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,1 year of college,"1 or more years of college credit, no degree",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,121800,117000,0,117000
45000.0,10.714417,0.0,0,36,3.583519,1296.0,16.0,256.0,576.0,0.0,0.0,50,3.912023,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,64.0,Head/Householder,Pacific Division,"In metro, area, outside central city","Married, spouse present",White,White,Other,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,45000,45000,0,45000
53000.0,10.878047,0.0,1,37,3.6109178,1369.0,18.0,324.0,666.0,37.0,18.0,40,3.6888795,40.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,72.0,Head/Householder,Pacific Division,Central city status unknown,"Married, spouse present",Chinese,Chinese,Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,5+ years of college,Master's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,55000,53000,0,53000
127000.0,11.751943,1.0,0,26,3.2580965,676.0,12.0,144.0,312.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,265.0,Head/Householder,Pacific Division,"In metro, area, outside central city",Never married/single,Black/Negro,Black/Negro,Not Hispanic,Black,With health insurance coverage,Grade 12,Regular high school diploma,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,127000,127000,0,127000
20000.0,9.903487,0.0,0,31,3.4339871,961.0,6.0,36.0,186.0,0.0,0.0,40,3.6888795,0.0,1.0,0.0,0.0,California,California,12.2,43104,2010,1,148.0,Head/Householder,Pacific Division,"In metro area, central city",Never married/single,"Other race, nec","Other race, n.e.c.",Other,White,No health insurance coverage,"Grade 5, 6, 7, or 8",Grade 6,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,20000,0,20000,20000
4000.0,8.294049,0.0,1,65,4.1743875,4225.0,0.0,0.0,0.0,65.0,0.0,40,3.6888795,40.0,1.0,0.0,0.0,California,California,12.2,43104,2010,7,75.0,Other relatives,Pacific Division,"In metro, area, outside central city",Widowed,Other Asian or Pacific Islander,Vietnamese,Not Hispanic,Asian and/or Pacific Islander,No health insurance coverage,N/A or no schooling,No schooling completed,Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,4000,0,4000,4000
42000.0,10.645425,0.0,0,34,3.5263605,1156.0,16.0,256.0,544.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,California,California,12.2,43104,2010,3,138.0,Child,Pacific Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,Local govt employee,50-52 weeks,Yes,42000,42000,0,42000
40000.0,10.596635,0.0,0,32,3.465736,1024.0,12.0,144.0,384.0,0.0,0.0,45,3.8066626,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,2,105.0,"Partner, friend, visitor",Pacific Division,Central city status unknown,Divorced,White,White,Not Hispanic,White,With health insurance coverage,Grade 12,"12th grade, no diploma",Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,40000,40000,0,40000
55000.0,10.915089,0.0,0,26,3.2580965,676.0,16.0,256.0,416.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,3,85.0,"Partner, friend, visitor",Pacific Division,Central city status unknown,Never married/single,White,White,Not Hispanic,White,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,55000,55000,0,55000
100000.0,11.512925,1.0,0,62,4.1271343,3844.0,14.0,196.0,868.0,0.0,0.0,40,3.6888795,0.0,0.0,0.0,1.0,California,California,12.2,43104,2010,2,90.0,Spouse,Pacific Division,"In metro, area, outside central city","Married, spouse present",White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,Local govt employee,50-52 weeks,Yes,100000,100000,0,100000
63000.0,11.05089,0.0,0,26,3.2580965,676.0,16.0,256.0,416.0,0.0,0.0,40,3.6888795,0.0,0.0,1.0,0.0,California,California,12.2,43104,2010,1,98.0,Head/Householder,Pacific Division,Central city status unknown,Never married/single,Other Asian or Pacific Islander,Asian Indian (Hindu 1920-1940),Not Hispanic,Asian and/or Pacific Islander,With health insurance coverage,4 years of college,Bachelor's degree,Employed,Works for wages,"Wage/salary, private",50-52 weeks,Yes,63000,63000,0,63000
37000.0,10.518673,0.0,0,59,4.0775375,3481.0,12.0,144.0,708.0,0.0,0.0,80,4.3820267,0.0,1.0,0.0,0.0,California,California,12.2,43104,2010,1,87.0,Head/Householder,Pacific Division,"In metro, area, outside central city",Divorced,White,White,Not Hispanic,White,No health insurance coverage,Grade 12,Regular high school diploma,Not in labor force,Self-employed,"Self-employed, incorporated",50-52 weeks,Yes,37000,37000,0,37000
50000.0,10.819778,0.0,1,33,3.4965076,1089.0,14.0,196.0,462.0,33.0,14.0,40,3.6888795,40.0,0.0,0.0,1.0,California,California,12.2,43104,2010,1,139.0,Head/Householder,Pacific Division,"In metro, area, outside central city",Separated,White,White,Mexican,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Works for wages,Federal govt employee,50-52 weeks,Yes,50000,50000,0,50000
6000.0,8.699514,0.0,0,65,4.1743875,4225.0,14.0,196.0,910.0,0.0,0.0,40,3.6888795,0.0,1.0,0.0,0.0,California,California,12.2,43104,2010,1,74.0,Head/Householder,Pacific Division,"In metro, area, outside central city",Widowed,White,White,Not Hispanic,White,With health insurance coverage,2 years of college,"Associate's degree, type not specified",Employed,Self-employed,"Self-employed, not incorporated",50-52 weeks,Yes,31200,0,6000,6000
