year,mfr,idmfr,nameplate,mpg,curbwt,hp,torque,fuel,d_truck,d_manual,time_d_manual,d_diesel,d_turbo,d_super,accel,base,lmpg,lcurbwt,lhp,ltorque
1980.0,FORD,FORD,PINTO WAGON,24.1,2702,88,160.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.046334,1.0,3.1822119,7.9017477,4.477337,5.075174
1980.0,FORD,FORD,PINTO WAGON,26.4,2662,88,160.0,G,0.0,1.0,1.0,0.0,0.0,0.0,13.58278,1.0,3.273364,7.886833,4.477337,5.075174
1980.0,FORD,FORD,THUNDERBIRD,20.1,3122,94,217.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.962888,1.0,3.0007198,8.046229,4.543295,5.379897
1980.0,FORD,FORD,THUNDERBIRD,20.6,3262,119,263.1,G,0.0,0.0,0.0,0.0,0.0,0.0,12.820476,1.0,3.0252912,8.0900955,4.7791233,5.572534
1980.0,FORD,FORD,THUNDERBIRD,19.8,3312,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,11.79555,1.0,2.985682,8.105308,4.89784,5.7513022
1980.0,FORD,FORD,THUNDERBIRD,20.6,3312,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,11.79555,1.0,3.0252912,8.105308,4.89784,5.7513022
1980.0,FORD,FORD,CONT. MARK VI,19.0,4046,129,313.2,G,0.0,0.0,0.0,0.0,0.0,0.0,14.288808,1.0,2.944439,8.305484,4.8598123,5.746842
1980.0,FORD,FORD,CONT. MARK VI,18.2,4142,140,359.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.632827,1.0,2.9014215,8.328934,4.9416423,5.8841577
1980.0,FORD,FORD,CONTINENTAL,19.1,4090,129,313.2,G,0.0,0.0,0.0,0.0,0.0,0.0,14.413764,1.0,2.9496884,8.3163,4.8598123,5.746842
1980.0,FORD,FORD,CONTINENTAL,18.2,4090,140,359.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.494881,1.0,2.9014215,8.3163,4.9416423,5.8841577
1980.0,FORD,FORD,VERSAILLES,16.3,3814,135,311.9,G,0.0,0.0,0.0,0.0,0.0,0.0,13.135834,1.0,2.791165,8.246434,4.905275,5.7426825
1980.0,FORD,FORD,VERSAILLES,16.3,3814,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.214688,1.0,2.791165,8.246434,4.89784,5.7513022
1980.0,FORD,FORD,BOBCAT,24.1,2575,88,160.0,G,0.0,0.0,0.0,0.0,0.0,0.0,13.512383,1.0,3.1822119,7.853605,4.477337,5.075174
1980.0,FORD,FORD,BOBCAT,26.8,2535,88,160.0,G,0.0,1.0,1.0,0.0,0.0,0.0,13.07782,1.0,3.2884018,7.837949,4.477337,5.075174
1980.0,FORD,FORD,BOBCAT WAGON,24.1,2717,88,160.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.109072,1.0,3.1822119,7.907284,4.477337,5.075174
1980.0,FORD,FORD,BOBCAT WAGON,26.4,2677,88,160.0,G,0.0,1.0,1.0,0.0,0.0,0.0,13.642058,1.0,3.273364,7.8924522,4.477337,5.075174
1980.0,FORD,FORD,CAPRI,24.1,2693,88,160.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.008659,1.0,3.1822119,7.8984113,4.477337,5.075174
1980.0,FORD,FORD,CAPRI,26.4,2653,88,160.0,G,0.0,1.0,1.0,0.0,0.0,0.0,13.547176,1.0,3.273364,7.883446,4.477337,5.075174
1980.0,FORD,FORD,CAPRI,27.7,2653,88,160.0,G,0.0,1.0,1.0,0.0,0.0,0.0,13.547176,1.0,3.3214324,7.883446,4.477337,5.075174
1980.0,FORD,FORD,CAPRI,20.7,2757,130,236.4,G,0.0,0.0,0.0,0.0,1.0,0.0,10.427785,1.0,3.0301337,7.9218984,4.8675346,5.465525
1980.0,FORD,FORD,CAPRI,21.8,2717,130,236.4,G,0.0,1.0,1.0,0.0,1.0,0.0,10.198583,1.0,3.08191,7.907284,4.8675346,5.465525
1980.0,FORD,FORD,CAPRI,22.5,2780,94,217.0,G,0.0,0.0,0.0,0.0,0.0,0.0,13.6286545,1.0,3.1135154,7.9302063,4.543295,5.379897
1980.0,FORD,FORD,CAPRI,23.8,2740,94,217.0,G,0.0,1.0,1.0,0.0,0.0,0.0,13.198029,1.0,3.1696856,7.9157133,4.543295,5.379897
1980.0,FORD,FORD,CAPRI,20.9,2950,119,263.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.823778,1.0,3.0397491,7.9895606,4.7791233,5.572534
1980.0,FORD,FORD,COUGAR,20.2,3090,94,217.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.839303,1.0,3.0056827,8.035927,4.543295,5.379897
1980.0,FORD,FORD,COUGAR,20.6,3228,119,263.1,G,0.0,0.0,0.0,0.0,0.0,0.0,12.712794,1.0,3.0252912,8.079618,4.7791233,5.572534
1980.0,FORD,FORD,COUGAR XR7,18.9,3489,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,12.300415,1.0,2.939162,8.157371,4.89784,5.7513022
1980.0,FORD,FORD,COUGAR XR7,20.6,3489,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,12.300415,1.0,3.0252912,8.157371,4.89784,5.7513022
1980.0,FORD,FORD,MARQUIS,19.0,3736,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,12.996698,1.0,2.944439,8.225771,4.89784,5.7513022
1980.0,FORD,FORD,MARQUIS,19.0,3736,130,311.9,G,0.0,0.0,0.0,0.0,0.0,0.0,13.317662,1.0,2.944439,8.225771,4.8675346,5.7426825
1980.0,FORD,FORD,MARQUIS,19.4,3736,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,12.996698,1.0,2.9652731,8.225771,4.89784,5.7513022
1980.0,FORD,FORD,MARQUIS,19.4,3736,130,311.9,G,0.0,0.0,0.0,0.0,0.0,0.0,13.317662,1.0,2.9652731,8.225771,4.8675346,5.7426825
1980.0,FORD,FORD,MARQUIS,18.6,3786,140,359.3,G,0.0,0.0,0.0,0.0,0.0,0.0,12.681399,1.0,2.9231615,8.239065,4.9416423,5.8841577
1980.0,FORD,FORD,MARQUIS,19.0,3786,140,359.3,G,0.0,0.0,0.0,0.0,0.0,0.0,12.681399,1.0,2.944439,8.239065,4.9416423,5.8841577
1980.0,FORD,FORD,MARQUIS WAGON,18.9,3945,130,311.9,G,0.0,0.0,0.0,0.0,0.0,0.0,13.914202,1.0,2.939162,8.280204,4.8675346,5.7426825
1980.0,FORD,FORD,MARQUIS WAGON,18.9,3945,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.57886,1.0,2.939162,8.280204,4.89784,5.7513022
1980.0,FORD,FORD,MARQUIS WAGON,17.2,3995,140,359.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.241976,1.0,2.8449094,8.292799,4.9416423,5.8841577
1980.0,FORD,FORD,MARQUIS WAGON,18.2,3995,140,359.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.241976,1.0,2.9014215,8.292799,4.9416423,5.8841577
1980.0,FORD,FORD,MONARCH,19.3,3296,90,263.1,G,0.0,0.0,0.0,0.0,0.0,0.0,16.187483,1.0,2.960105,8.100465,4.4998097,5.572534
1980.0,FORD,FORD,MONARCH,22.0,3256,90,263.1,G,0.0,1.0,1.0,0.0,0.0,0.0,15.603389,1.0,3.0910425,8.088255,4.4998097,5.572534
1980.0,FORD,FORD,MONARCH,19.1,3356,134,314.6,G,0.0,0.0,0.0,0.0,0.0,0.0,11.921535,1.0,2.9496884,8.1185055,4.89784,5.7513022
1980.0,FORD,FORD,ZEPHYR,20.7,2779,88,160.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.367678,1.0,3.0301337,7.9298463,4.477337,5.075174
1980.0,FORD,FORD,ZEPHYR,24.1,2779,88,160.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.367678,1.0,3.1822119,7.9298463,4.477337,5.075174
1980.0,FORD,FORD,ZEPHYR,26.5,2739,88,160.0,G,0.0,1.0,1.0,0.0,0.0,0.0,13.886291,1.0,3.2771447,7.915348,4.477337,5.075174
1980.0,FORD,FORD,ZEPHYR,22.6,2880,94,217.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.021933,1.0,3.11795,7.9655457,4.543295,5.379897
1980.0,FORD,FORD,ZEPHYR,23.8,2840,94,217.0,G,0.0,1.0,1.0,0.0,0.0,0.0,13.569819,1.0,3.1696856,7.9515595,4.543295,5.379897
1980.0,FORD,FORD,ZEPHYR,20.6,2968,119,263.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.881821,1.0,3.0252912,7.9956436,4.7791233,5.572534
1980.0,FORD,FORD,ZEPHYR WAGON,26.4,2995,88,160.0,G,0.0,1.0,1.0,0.0,0.0,0.0,14.881953,1.0,3.273364,8.0047,4.477337,5.075174
1980.0,FORD,FORD,ZEPHYR WAGON,22.6,3087,94,217.0,G,0.0,0.0,0.0,0.0,0.0,0.0,14.827704,1.0,3.11795,8.034955,4.543295,5.379897
1980.0,FORD,FORD,ZEPHYR WAGON,23.8,3047,94,217.0,G,0.0,1.0,1.0,0.0,0.0,0.0,14.330243,1.0,3.1696856,8.021913,4.543295,5.379897
1980.0,FORD,FORD,ZEPHYR WAGON,20.6,3227,119,263.1,G,0.0,0.0,0.0,0.0,0.0,0.0,12.709625,1.0,3.0252912,8.0793085,4.7791233,5.572534
1980.0,FORD,FORD,FIESTA,29.8,1783,67,112.5,G,0.0,1.0,1.0,0.0,0.0,0.0,12.298744,1.0,3.3945084,7.4860525,4.204693,4.7229533
1980.0,GMC,GMC,CENTURY,21.5,3221,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.519987,1.0,3.068053,8.077447,4.7004805,5.551408
1980.0,GMC,GMC,CENTURY,18.9,3181,110,257.6,G,0.0,1.0,1.0,0.0,0.0,0.0,13.116984,1.0,2.939162,8.064951,4.7004805,5.551408
1980.0,GMC,GMC,CENTURY,18.6,3361,120,284.8,G,0.0,0.0,0.0,0.0,0.0,0.0,13.04461,1.0,2.9231615,8.119994,4.787492,5.6517873
1980.0,GMC,GMC,CENTURY,19.5,3411,150,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,11.030144,1.0,2.9704144,8.134761,5.0106354,5.785055
1980.0,GMC,GMC,CENTURY,17.9,3411,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.742803,1.0,2.8848007,8.134761,5.043425,5.785055
1980.0,GMC,GMC,CENTURY WAGON,21.6,3350,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.954195,1.0,3.0726933,8.116715,4.7004805,5.551408
1980.0,GMC,GMC,CENTURY WAGON,19.0,3480,120,284.8,G,0.0,0.0,0.0,0.0,0.0,0.0,13.415141,1.0,2.944439,8.154788,4.787492,5.6517873
1980.0,GMC,GMC,CENTURY WAGON,18.7,3480,150,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,11.209408,1.0,2.9285235,8.154788,5.0106354,5.785055
1980.0,GMC,GMC,CENTURY WAGON,17.0,3480,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.9173975,1.0,2.8332133,8.154788,5.043425,5.785055
1980.0,GMC,GMC,ELECTRA,19.4,3780,125,276.7,G,0.0,0.0,0.0,0.0,0.0,0.0,13.875007,1.0,2.9652731,8.237479,4.828314,5.622934
1980.0,GMC,GMC,ELECTRA,24.4,3940,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,16.507523,1.0,3.1945832,8.278936,4.65396,5.627621
1980.0,GMC,GMC,ELECTRA,17.5,3840,160,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.519533,1.0,2.862201,8.253227,5.075174,5.9029064
1980.0,GMC,GMC,ESTATE WAGON,17.3,4138,140,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,13.622228,1.0,2.8507063,8.327968,4.9416423,5.785055
1980.0,GMC,GMC,ESTATE WAGON,17.6,4160,160,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,12.286222,1.0,2.867899,8.33327,5.075174,5.9029064
1980.0,GMC,GMC,ESTATE WAGON,24.4,4215,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,17.428883,1.0,3.1945832,8.346405,4.65396,5.627621
1980.0,GMC,GMC,LESABRE,20.5,3640,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,14.918678,1.0,3.0204248,8.1997385,4.7004805,5.551408
1980.0,GMC,GMC,LESABRE,18.4,3719,170,359.3,G,0.0,0.0,0.0,0.0,1.0,0.0,10.691695,1.0,2.9123507,8.2212105,5.1357985,5.8841577
1980.0,GMC,GMC,LESABRE,19.4,3560,125,276.7,G,0.0,0.0,0.0,0.0,0.0,0.0,13.22116,1.0,2.9652731,8.177516,4.828314,5.622934
1980.0,GMC,GMC,LESABRE,18.7,3679,140,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,12.392082,1.0,2.9285235,8.210396,4.9416423,5.785055
1980.0,GMC,GMC,LESABRE,24.7,3779,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,15.962315,1.0,3.2068033,8.237215,4.65396,5.627621
1980.0,GMC,GMC,LESABRE,17.4,3729,160,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.250716,1.0,2.85647,8.223895,5.075174,5.9029064
1980.0,GMC,GMC,REGAL,21.7,3232,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.557143,1.0,3.0773122,8.080856,4.7004805,5.551408
1980.0,GMC,GMC,REGAL,19.9,3453,170,359.3,G,0.0,0.0,0.0,0.0,1.0,0.0,10.071675,1.0,2.9907198,8.146998,5.1357985,5.8841577
1980.0,GMC,GMC,REGAL,18.6,3308,120,284.8,G,0.0,0.0,0.0,0.0,0.0,0.0,12.878763,1.0,2.9231615,8.104099,4.787492,5.6517873
1980.0,GMC,GMC,REGAL,19.5,3338,150,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.839715,1.0,2.9704144,8.113127,5.0106354,5.785055
1980.0,GMC,GMC,REGAL,17.9,3338,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.557336,1.0,2.8848007,8.113127,5.043425,5.785055
1980.0,GMC,GMC,RIVIERA,18.4,3849,170,359.3,G,0.0,0.0,0.0,0.0,1.0,0.0,10.99154,1.0,2.9123507,8.2555685,5.1357985,5.8841577
1980.0,GMC,GMC,RIVIERA,19.2,3789,150,332.2,G,0.0,0.0,0.0,0.0,0.0,0.0,12.003937,1.0,2.9549103,8.239858,5.0106354,5.805737
1980.0,GMC,GMC,RIVIERA,17.6,3839,160,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.517119,1.0,2.867899,8.252967,5.075174,5.9029064
1980.0,GMC,GMC,SKYHAWK,21.5,2908,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,12.451946,1.0,3.068053,7.9752207,4.7004805,5.551408
1980.0,GMC,GMC,SKYHAWK,18.3,2868,110,257.6,G,0.0,1.0,1.0,0.0,0.0,0.0,12.105172,1.0,2.9069011,7.96137,4.7004805,5.551408
1980.0,GMC,GMC,SKYLARK,26.0,2565,90,181.7,G,0.0,0.0,0.0,0.0,0.0,0.0,13.228633,1.0,3.2580965,7.849714,4.4998097,5.202357
1980.0,GMC,GMC,SKYLARK,27.3,2525,90,181.7,G,0.0,1.0,1.0,0.0,0.0,0.0,12.812714,1.0,3.3068867,7.8339963,4.4998097,5.202357
1980.0,GMC,GMC,SKYLARK,23.1,2705,115,196.6,G,0.0,0.0,0.0,0.0,0.0,0.0,11.334379,1.0,3.1398327,7.9028573,4.744932,5.2811713
1980.0,GMC,GMC,SKYLARK,24.3,2665,115,196.6,G,0.0,1.0,1.0,0.0,0.0,0.0,11.048441,1.0,3.1904764,7.8879595,4.744932,5.2811713
1980.0,GMC,GMC,DEVILLE/BROUGHAM,19.4,4119,125,276.7,G,0.0,0.0,0.0,0.0,0.0,0.0,14.868244,1.0,2.9652731,8.323366,4.828314,5.622934
1980.0,GMC,GMC,DEVILLE/BROUGHAM,24.4,4269,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,17.608406,1.0,3.1945832,8.359135,4.65396,5.627621
1980.0,GMC,GMC,DEVILLE/BROUGHAM,17.0,4219,150,359.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.088958,1.0,2.8332133,8.347353,5.0106354,5.8841577
1980.0,GMC,GMC,ELDORADO,16.7,3914,170,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.140719,1.0,2.8154087,8.272315,5.1357985,5.9029064
1980.0,GMC,GMC,ELDORADO,24.4,4064,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,16.924475,1.0,3.1945832,8.309923,4.65396,5.627621
1980.0,GMC,GMC,ELDORADO,16.5,3964,145,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,12.792669,1.0,2.8033605,8.285008,4.9767337,5.9029064
1980.0,GMC,GMC,SEVILLE,16.7,4135,170,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.644377,1.0,2.8154087,8.327243,5.1357985,5.9029064
1980.0,GMC,GMC,SEVILLE,24.4,4185,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,17.328953,1.0,3.1945832,8.339262,4.65396,5.627621
1980.0,GMC,GMC,SEVILLE,16.5,4185,145,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,13.363753,1.0,2.8033605,8.339262,4.9767337,5.9029064
1980.0,GMC,GMC,CAMARO,21.5,3368,115,237.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.521896,1.0,3.068053,8.122074,4.744932,5.469325
1980.0,GMC,GMC,CAMARO,21.9,3328,115,237.3,G,0.0,1.0,1.0,0.0,0.0,0.0,13.124347,1.0,3.0864866,8.1101265,4.744932,5.469325
1980.0,GMC,GMC,CAMARO,21.6,3368,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,14.014522,1.0,3.0726933,8.122074,4.7004805,5.551408
1980.0,GMC,GMC,CAMARO,19.6,3563,120,291.5,G,0.0,0.0,0.0,0.0,0.0,0.0,13.672114,1.0,2.9755297,8.178358,4.787492,5.67504
1980.0,GMC,GMC,CAMARO,18.2,3563,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,11.126526,1.0,2.9014215,8.178358,5.043425,5.785055
1980.0,GMC,GMC,CAMARO,18.5,3523,155,325.4,G,0.0,1.0,1.0,0.0,0.0,0.0,10.883703,1.0,2.9177706,8.1670685,5.043425,5.785055
1980.0,GMC,GMC,CAMARO,15.1,3563,190,379.7,G,0.0,0.0,0.0,0.0,0.0,0.0,9.444521,1.0,2.7146947,8.178358,5.247024,5.9393816
1980.0,GMC,GMC,CAMARO,16.1,3523,190,379.7,G,0.0,1.0,1.0,0.0,0.0,0.0,9.295008,1.0,2.7788193,8.1670685,5.247024,5.9393816
1980.0,GMC,GMC,CHEVETTE,27.6,2121,74,119.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.289191,1.0,3.3178158,7.659643,4.304065,4.7816415
1980.0,GMC,GMC,CHEVETTE,29.7,2080,70,111.2,G,0.0,1.0,1.0,0.0,0.0,0.0,13.395982,1.0,3.3911471,7.6401234,4.248495,4.7113304
1980.0,GMC,GMC,CITATION,26.2,2503,90,181.7,G,0.0,0.0,0.0,0.0,0.0,0.0,12.970616,1.0,3.2657595,7.8252454,4.4998097,5.202357
1980.0,GMC,GMC,CITATION,27.3,2463,90,181.7,G,0.0,1.0,1.0,0.0,0.0,0.0,12.568211,1.0,3.3068867,7.8091354,4.4998097,5.202357
1980.0,GMC,GMC,CITATION,23.0,2604,115,196.6,G,0.0,0.0,0.0,0.0,0.0,0.0,10.99244,1.0,3.1354942,7.864804,4.744932,5.2811713
1980.0,GMC,GMC,CITATION,24.6,2566,115,196.6,G,0.0,1.0,1.0,0.0,0.0,0.0,10.729008,1.0,3.2027464,7.8501034,4.744932,5.2811713
1980.0,GMC,GMC,CORVETTE,17.9,3503,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.975446,1.0,2.8848007,8.161375,5.043425,5.785055
1980.0,GMC,GMC,CORVETTE,16.3,3543,230,372.9,G,0.0,0.0,0.0,0.0,0.0,0.0,8.061535,1.0,2.791165,8.1727295,5.4380794,5.9213104
1980.0,GMC,GMC,CORVETTE,15.9,3503,230,372.9,G,0.0,1.0,1.0,0.0,0.0,0.0,7.98047,1.0,2.766319,8.161375,5.4380794,5.9213104
1980.0,GMC,GMC,IMPALA/CAPRICE,20.7,3515,115,237.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.995003,1.0,3.0301337,8.164795,4.744932,5.469325
1980.0,GMC,GMC,IMPALA/CAPRICE,21.7,3515,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,14.504863,1.0,3.0773122,8.164795,4.7004805,5.551408
1980.0,GMC,GMC,IMPALA/CAPRICE,19.6,3580,120,291.5,G,0.0,0.0,0.0,0.0,0.0,0.0,13.724603,1.0,2.9755297,8.183118,4.787492,5.67504
1980.0,GMC,GMC,IMPALA/CAPRICE,18.4,3625,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,11.282122,1.0,2.9123507,8.195609,5.043425,5.785055
1980.0,GMC,GMC,IMPALA/CAPRICE,15.1,3660,160,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.082827,1.0,2.7146947,8.205218,5.075174,5.9029064
1980.0,GMC,GMC,IMPALA/CAPRICE W,18.0,4125,120,291.5,G,0.0,0.0,0.0,0.0,0.0,0.0,15.382972,1.0,2.8903718,8.324821,4.787492,5.67504
1980.0,GMC,GMC,IMPALA/CAPRICE W,17.0,4125,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,12.518841,1.0,2.8332133,8.324821,5.043425,5.785055
1980.0,GMC,GMC,IMPALA/CAPRICE W,24.4,4175,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,17.295612,1.0,3.1945832,8.336869,4.65396,5.627621
1980.0,GMC,GMC,IMPALA/CAPRICE W,16.3,4025,160,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,11.9642315,1.0,2.791165,8.300281,5.075174,5.9029064
1980.0,GMC,GMC,MALIBU,21.5,3129,115,237.3,G,0.0,0.0,0.0,0.0,0.0,0.0,12.743964,1.0,3.068053,8.048469,4.744932,5.469325
1980.0,GMC,GMC,MALIBU,21.9,3089,115,237.3,G,0.0,1.0,1.0,0.0,0.0,0.0,12.38781,1.0,3.0864866,8.035603,4.744932,5.469325
1980.0,GMC,GMC,MALIBU,21.6,3124,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.191255,1.0,3.0726933,8.046869,4.7004805,5.551408
1980.0,GMC,GMC,MALIBU,19.7,3222,120,291.5,G,0.0,0.0,0.0,0.0,0.0,0.0,12.608546,1.0,2.9806187,8.077758,4.787492,5.67504
1980.0,GMC,GMC,MALIBU,18.8,3262,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.363404,1.0,2.9338567,8.0900955,5.043425,5.785055
1980.0,GMC,GMC,MALIBU,17.5,3222,155,325.4,G,0.0,1.0,1.0,0.0,0.0,0.0,10.15586,1.0,2.862201,8.077758,5.043425,5.785055
1980.0,GMC,GMC,MALIBU WAGON,21.5,3405,115,237.3,G,0.0,0.0,0.0,0.0,0.0,0.0,13.641351,1.0,3.068053,8.133,4.744932,5.469325
1980.0,GMC,GMC,MALIBU WAGON,21.9,3365,115,237.3,G,0.0,1.0,1.0,0.0,0.0,0.0,13.23729,1.0,3.0864866,8.121183,4.744932,5.469325
1980.0,GMC,GMC,MALIBU WAGON,21.6,3405,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,14.138327,1.0,3.0726933,8.133,4.7004805,5.551408
1980.0,GMC,GMC,MALIBU WAGON,19.6,3468,120,291.5,G,0.0,0.0,0.0,0.0,0.0,0.0,13.37789,1.0,2.9755297,8.151334,4.787492,5.67504
1980.0,GMC,GMC,MALIBU WAGON,18.1,3508,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.988054,1.0,2.895912,8.162802,5.043425,5.785055
1980.0,GMC,GMC,MONTE CARLO,21.5,3169,115,237.3,G,0.0,0.0,0.0,0.0,0.0,0.0,12.8749485,1.0,3.068053,8.061172,4.744932,5.469325
1980.0,GMC,GMC,MONTE CARLO,21.6,3169,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.344004,1.0,3.0726933,8.061172,4.7004805,5.551408
1980.0,GMC,GMC,MONTE CARLO,19.9,3319,170,359.3,G,0.0,0.0,0.0,0.0,1.0,0.0,9.755832,1.0,2.9907198,8.107419,5.1357985,5.8841577
1980.0,GMC,GMC,MONTE CARLO,19.7,3261,120,291.5,G,0.0,0.0,0.0,0.0,0.0,0.0,12.731258,1.0,2.9806187,8.089789,4.787492,5.67504
1980.0,GMC,GMC,MONTE CARLO,18.9,3311,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.488539,1.0,2.939162,8.105005,5.043425,5.785055
1980.0,GMC,GMC,MONZA,25.5,2825,90,181.7,G,0.0,0.0,0.0,0.0,0.0,0.0,14.297809,1.0,3.2386785,7.946264,4.4998097,5.202357
1980.0,GMC,GMC,MONZA,24.6,2785,90,181.7,G,0.0,1.0,1.0,0.0,0.0,0.0,13.82382,1.0,3.2027464,7.932003,4.4998097,5.202357
1980.0,GMC,GMC,MONZA,21.5,3003,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,12.778379,1.0,3.068053,8.007367,4.7004805,5.551408
1980.0,GMC,GMC,MONZA,18.3,2963,110,257.6,G,0.0,1.0,1.0,0.0,0.0,0.0,12.4147835,1.0,2.9069011,7.9939575,4.7004805,5.551408
1980.0,GMC,GMC,CUSTOM CRUISER W,17.5,4081,150,332.2,G,0.0,0.0,0.0,0.0,0.0,0.0,12.7432,1.0,2.862201,8.314097,5.0106354,5.805737
1980.0,GMC,GMC,CUSTOM CRUISER W,24.4,4131,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,17.148727,1.0,3.1945832,8.326275,4.65396,5.627621
1980.0,GMC,GMC,CUSTOM CRUISER W,17.1,4100,160,366.1,G,0.0,0.0,0.0,0.0,0.0,0.0,12.143372,1.0,2.8390784,8.318742,5.075174,5.9029064
1980.0,GMC,GMC,CUTLASS,21.5,3323,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.863589,1.0,3.068053,8.1086235,4.7004805,5.551408
1980.0,GMC,GMC,CUTLASS,18.9,3283,110,257.6,G,0.0,1.0,1.0,0.0,0.0,0.0,13.44179,1.0,2.939162,8.096513,4.7004805,5.551408
1980.0,GMC,GMC,CUTLASS,20.9,3463,105,264.4,G,0.0,0.0,0.0,0.0,0.0,0.0,14.878759,1.0,3.0397491,8.149891,4.65396,5.577463
1980.0,GMC,GMC,CUTLASS,18.1,3463,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.874445,1.0,2.895912,8.149891,5.043425,5.785055
1980.0,GMC,GMC,CUTLASS,26.0,3513,105,278.0,D,0.0,0.0,0.0,1.0,0.0,0.0,15.051452,1.0,3.2580965,8.164226,4.65396,5.627621
1980.0,GMC,GMC,CUTLASS SUPREME,21.8,3285,110,257.6,G,0.0,0.0,0.0,0.0,0.0,0.0,13.735825,1.0,3.08191,8.097122,4.7004805,5.551408
1980.0,GMC,GMC,CUTLASS SUPREME,21.0,3325,105,264.4,G,0.0,0.0,0.0,0.0,0.0,0.0,14.399577,1.0,3.0445225,8.109225,4.65396,5.577463
1980.0,GMC,GMC,CUTLASS SUPREME,18.2,3375,155,325.4,G,0.0,0.0,0.0,0.0,0.0,0.0,10.651438,1.0,2.9014215,8.12415,5.043425,5.785055
